赌|9
忌|38
吓|11
侦|66
遴|3
弋|2
恙|4
肺|15
腑|5
裔|21
渺|8
逞|2
醉|31
鼻|26
颏|1
奂|1
讶|6
烛|13
晃|27
鸦|6
捏|14
轴|9
腿|41
斜|49
敛|6
绷|1
喘|13
霍|45
崎|5
戚|29
怖|89
姚|34
仲|39
阮|7
沱|2
泡|74
呆|38
押|73
契|30
纰|1
淹|11
癌|47
杉|35
矶|9
滤|7
讼|73
郄|1
鸭|36
喂|15
狐|17
狸|10
巢|7
翎|3
猫|25
惧|10
诈|35
亟|19
莠|2
俩|34
聊|25
擂|23
瑾|10
憋|7
夔|2
匹|23
璇|14
竭|38
淋|25
屹|5
鳌|2
邃|8
讽|11
刺|93
厘|24
碟|22
晰|39
璋|5
蹴|5
株|40
轿|42
铤|6
迢|11
咄|8
厩|2
茹|10
焰|13
铅|13
琨|7
蝇|6
铢|50
瘟|11
炒|20
狙|4
钉|14
渣|11
藜|2
盼|88
胶|40
咖|57
啡|60
酸|37
暑|23
轶|3
猜|14
冤|11
枉|8
睁|10
卸|27
忖|1
衬|18
鏖|2
缀|13
竿|5
裨|3
奈|31
钮|10
尴|11
尬|11
煲|5
胖|14
噪|7
妄|6
窃|30
蔡|61
撬|5
羹|5
珑|4
屉|2
锂|1
镍|5
纱|28
剔|16
闽|15
珺|6
丙|8
奎|33
踩|15
哭|19
疚|4
玒|1
铜|89
纤|32
酿|28
湘|77
醴|1
澧|1
牟|20
匿|10
徇|8
潭|32
膜|24
兖|3
炭|49
琤|1
奢|30
侈|25
侮|9
坑|41
鳝|1
拳|33
鞍|15
毙|4
紊|6
嫂|37
萎|11
禄|30
庞|47
菩|2
晖|16
戊|10
寅|36
璞|11
钾|5
盐|25
沛|35
鳇|1
鲟|1
鲑|1
榕|3
氟|17
靡|8
宛|36
郡|5
穹|8
汐|2
丘|27
蔽|21
吵|13
腺|10
吩|4
咐|7
辰|49
摹|4
魏|40
醇|10
娴|8
芽|18
嗓|11
冕|7
扳|6
痼|4
闵|10
掰|4
疼|23
肇|43
俞|44
昊|22
暨|11
侃|7
茜|5
昱|3
圭|12
跤|12
龃|2
龉|2
矫|7
烦|39
歇|27
苛|10
蝉|14
蹊|1
叛|6
葬|13
疯|18
蔗|3
蝴|4
斋|25
煽|1
瓶|40
诬|1
宠|8
雌|5
崽|7
罔|2
暧|1
昧|12
徕|3
贮|7
铵|1
铸|40
镀|13
栩|12
甸|25
湄|1
褐|1
矮|13
霉|8
溶|12
胺|2
粘|10
嗅|2
碳|13
硫|1
烷|1
舱|21
蚕|8
穗|11
灼|10
霓|12
拣|8
眨|5
攒|10
刮|32
呀|44
鄂|18
丑|37
轧|20
坯|2
辊|1
谧|3
耍|8
瘤|16
摔|24
吭|3
眶|12
搂|4
褥|7
淅|11
鸽|9
驭|9
辩|63
岳|103
纭|1
惕|23
抖|12
韶|4
斧|10
逻|21
慑|6
猖|18
獗|17
坊|29
淄|12
恳|13
倏|2
乖|5
蛇|13
婉|14
囹|1
圄|1
瘾|13
锒|2
铛|2
邪|16
翟|13
襟|15
拽|6
涡|5
焊|14
擀|9
剁|2
馅|18
煮|6
嗬|3
褪|4
棵|33
晒|24
戍|9
霏|8
捅|9
脖|8
啦|29
吼|14
狰|2
狞|2
捂|3
泞|5
撂|3
肘|5
刹|24
擒|2
趟|48
匮|8
肚|22
唇|18
蟹|3
蜗|1
侍|3
瞪|7
傻|5
漳|27
婷|4
钊|13
裴|10
禀|1
悼|4
祺|9
耿|14
飚|2
姬|8
舫|6
敖|9
凛|18
冽|14
鞠|8
棺|3
邑|9
嗣|4
棣|11
庚|13
奚|5
宕|8
冗|4
澡|4
泓|8
藤|18
嗒|1
籼|1
糟|6
蹋|1
堰|9
鸳|4
鸯|4
锭|44
筱|3
萸|1
谏|2
佑|17
娜|51
舶|54
梳|5
卅|1
绅|3
靖|12
胥|3
缉|12
臻|9
寇|11
镌|4
莺|12
艮|4
肠|20
梗|5
枢|15
驷|3
驹|6
椰|10
桫|4
椤|4
坂|5
柬|20
楹|19
诙|5
晏|9
寝|12
唁|1
踱|1
拎|5
翌|3
锈|8
痴|11
磁|16
炬|19
札|4
幌|5
菱|10
濡|4
侄|8
斟|2
巍|17
蔼|3
扔|9
筐|3
烘|13
烤|24
棕|3
偃|8
酝|9
扼|5
萄|40
伽|13
寰|5
哨|31
捞|18
炫|8
揪|4
涿|8
渴|40
呛|4
啧|8
磕|13
俺|30
兜|13
晾|3
咋|13
娩|2
闺|6
爽|24
伎|1
庸|27
悖|8
扯|12
螺|15
佟|6
宸|3
琪|15
饶|17
蛀|5
蚀|21
枯|36
毡|8
缠|18
栀|14
郴|3
痒|3
淆|4
扒|11
幡|1
稼|18
蘑|3
菇|11
荔|9
胎|24
蕙|5
幺|1
惟|12
辗|5
薯|40
刨|5
棘|14
棍|10
胃|10
涧|9
捡|6
遂|11
畴|13
烫|6
鬓|3
鑫|7
璧|6
阀|5
沁|21
赓|3
襄|28
狈|1
拷|4
哉|8
戡|1
奸|5
谎|4
敷|6
楷|19
拌|8
榻|5
扛|10
钰|8
锰|3
钼|1
铝|21
垣|12
讹|2
铀|17
楠|10
呐|4
玷|1
椎|15
脊|40
娼|2
茧|4
蔷|1
薇|4
翘|7
瘁|1
霾|3
稠|6
亘|4
籽|7
厢|16
嘿|5
秸|6
秆|16
氨|4
窖|4
泵|13
咸|21
糕|28
笨|4
咳|2
馏|1
氩|1
焘|4
忻|2
粟|6
诀|5
傀|1
儡|1
弼|1
捭|3
凳|7
屑|10
杼|3
尕|9
霄|11
轩|11
遐|12
迩|6
椿|8
霖|19
皖|6
畸|8
窒|4
癫|7
痫|9
碘|2
疹|2
怔|1
荼|3
蜂|11
蓟|5
郗|1
陨|2
幔|1
吻|9
滦|4
颐|6
晗|1
嬗|1
稽|23
鄢|16
棠|17
婕|1
丕|2
阜|8
菏|10
溆|1
肌|8
恕|12
毓|13
掖|10
吆|6
孵|4
讷|2
庇|10
镑|36
贼|5
锯|5
珀|40
瑟|6
裤|13
荫|18
莉|25
妍|49
圃|3
杠|17
腔|21
魇|2
隘|5
潍|6
殉|3
昙|2
拈|5
姥|5
饴|1
忤|1
繇|1
羲|2
褚|69
兔|13
驴|2
嬉|8
琏|4
辇|1
隽|1
藩|6
渲|10
岑|1
饪|3
穴|18
宰|24
峙|14
尧|18
璀|7
璨|7
昝|3
锆|1
筏|3
窍|4
埂|2
殆|5
皴|1
皱|4
凿|9
虞|5
呗|2
嗖|2
爹|2
褂|5
噢|1
裙|11
嘀|3
咕|4
哎|4
拇|6
啼|4
玺|2
燥|9
讳|14
娅|9
朔|18
祭|11
殚|7
霭|5
砥|3
伫|4
坟|7
柑|13
桔|30
瓮|1
凹|3
涸|7
龟|7
瀛|15
峤|1
聿|3
啤|47
煎|7
袒|4
孀|2
颦|1
掣|2
撮|3
篑|1
锃|3
衢|1
橘|1
睐|6
赃|22
咎|8
铃|13
蹄|7
浴|15
馁|4
拯|11
篡|2
暌|2
蟾|1
廿|15
氮|6
荧|26
橄|24
榄|24
跆|2
寐|5
夙|2
仞|1
臧|2
褒|5
茏|2
槛|7
籁|11
辫|3
孱|1
兮|11
娑|2
潸|1
哽|3
湃|5
麾|1
赝|15
槌|2
浒|31
逵|3
梢|10
嘛|15
坞|12
涎|2
忒|2
栅|31
掐|3
掺|7
赘|1
甭|2
鳖|2
崮|6
鄱|3
蛐|4
沽|12
墉|3
抉|4
诣|2
穑|1
沌|1
烨|3
妮|4
谛|4
囿|5
怆|1
惫|5
酱|3
恼|8
腴|1
吱|9
鏊|1
踌|1
躇|1
匡|10
姗|4
菡|3
怏|2
姊|11
迸|1
沐|10
汩|10
砌|6
噙|4
耄|1
耋|1
辍|10
唏|1
蜻|2
蜓|2
蝗|3
筵|1
嘲|3
杳|2
诼|1
壕|1
玫|3
怯|3
倚|12
妞|1
撅|1
亨|31
轱|1
辘|1
愣|5
偎|5
挎|3
咙|1
瞅|5
锄|9
耙|1
糙|1
茁|6
怂|3
恿|3
蜿|6
蜒|6
哆|2
嗦|2
祀|4
骼|3
墒|2
缜|4
垛|3
铨|11
陛|1
巅|7
汶|2
矬|1
佼|7
噎|3
攸|4
毋|6
蒜|3
赳|4
庵|6
宦|2
杏|14
惹|9
哦|5
诡|3
熹|5
啭|1
捋|4
翕|1
喃|5
矍|2
铄|2
稔|5
朦|1
胧|1
飕|2
愕|4
赜|1
睿|5
铮|18
讥|4
呷|1
袅|9
霹|2
雳|2
洌|3
猝|2
眩|3
哟|6
茬|8
诧|3
吝|2
胫|3
疴|1
荞|2
瞠|1
拧|3
帼|26
甥|3
舅|4
咫|1
崩|14
溃|10
谕|1
呻|3
滓|1
掂|8
憩|3
咚|3
囚|15
砺|2
嘻|2
乍|8
舜|5
擎|8
翦|2
暾|1
沅|4
漩|4
檐|8
苔|2
壶|9
撩|4
恬|4
卤|1
搅|7
脐|4
糠|1
峪|10
窟|4
罹|5
硌|2
馒|6
攘|5
瞿|6
袈|1
裟|1
糌|2
粑|3
杵|1
臼|2
茎|2
谍|6
酣|8
蹦|10
茉|7
镂|1
璎|1
珞|2
龛|1
谶|1
稣|7
桨|7
橱|11
夭|3
墩|11
楣|6
玄|7
裸|7
祟|5
苜|1
蓿|1
芾|1
亥|4
葺|1
谒|1
堕|7
藐|1
嘈|2
隧|20
珉|5
噶|2
侏|7
枫|13
钎|3
锹|4
飙|2
惴|4
窠|1
耽|9
赂|28
燎|3
枣|16
粽|2
眯|4
尿|20
嗽|1
脯|3
滁|2
滇|10
弓|1
嚏|1
哗|5
唆|1
耸|8
岖|3
橡|8
鹃|3
橙|6
砼|1
莒|1
唾|5
崴|1
鹞|2
掷|8
迂|1
昶|2
羁|17
斩|6
诽|1
谤|1
氯|4
碱|21
镭|1
俑|10
衮|1
樱|14
痰|3
蚊|3
糯|4
粳|2
漕|1
卒|4
囤|3
瑄|1
缮|3
叨|2
靳|6
漪|5
懋|10
煜|5
氦|2
伺|3
媲|2
淫|5
苞|4
潼|1
烙|3
缎|4
堀|1
瞰|5
毗|3
汲|14
钝|4
毖|3
蛙|8
咧|2
弧|5
鳞|3
栉|2
嗨|2
臃|5
飒|2
嚷|5
捣|4
玖|5
偌|7
腌|1
皂|2
挞|4
璈|1
趁|11
俐|3
莞|2
扈|2
趴|4
肪|7
懊|2
哓|2
捺|3
呸|1
酌|3
瑁|2
喽|1
倨|1
鬃|1
咯|2
屁|5
搓|4
篱|2
笆|2
畦|1
瑕|5
兀|2
虏|3
焖|1
榨|4
馋|3
揉|1
惺|1
忪|1
渎|14
睫|9
珂|4
聩|2
凇|1
勿|5
绮|6
岐|7
泮|3
邳|4
鳗|6
鳃|1
褶|1
睢|2
灸|23
丸|7
绞|6
汨|1
钺|1
蓦|3
窿|1
铲|13
肋|3
罘|2
癣|3
疮|3
痍|1
禹|6
妪|1
颠|7
簸|4
盹|1
锑|3
禾|5
锢|1
揍|1
椭|2
祛|5
恣|3
跫|1
姹|2
嫣|3
奕|2
亢|7
簪|4
缇|1
侬|1
蛟|3
舾|1
炜|7
噩|1
嗜|4
淦|2
骏|11
瓯|4
箕|1
雹|2
湍|1
圪|6
瓴|2
璜|2
淼|2
傣|16
泗|4
衙|1
儋|1
祚|3
庥|3
卦|2
汞|2
霈|2
娄|5
芥|2
厮|2
寥|8
俾|1
骸|1
虾|5
薹|1
吏|3
砻|2
遨|4
邛|2
髻|1
栾|13
梵|5
羌|3
腋|3
衽|2
衩|2
绯|8
窈|1
窕|1
稞|2
钙|3
迥|2
皋|3
箩|2
撇|2
祜|3
桓|30
惋|4
唧|2
蔺|1
淇|3
桅|5
妲|1
苇|4
侥|5
盂|1
黯|4
菁|3
韫|3
泫|2
滕|9
诠|7
绫|2
珏|3
濑|1
榛|2
濮|2
昕|8
鹭|18
熨|1
厝|1
跹|2
貂|8
唢|1
琵|2
琶|2
埙|2
勍|1
蟋|3
蟀|3
狄|5
憧|4
桧|1
孽|3
晔|5
韬|9
涟|2
隋|6
笺|1
骇|2
噬|4
嶙|1
峋|1
剽|1
溥|3
禅|3
扁|4
萦|2
垭|3
犬|4
侩|1
矜|2
洇|2
剃|3
潺|8
浣|2
酹|1
梨|9
噼|7
啪|8
沏|1
淙|4
饕|1
餮|1
愎|1
黜|1
卑|9
湮|1
掸|2
唠|2
镠|1
飨|3
脍|2
炙|4
瘪|2
谬|3
蛛|1
栗|15
桕|1
翊|5
棱|4
谑|1
酯|3
渍|3
淝|1
鄄|1
砾|2
弛|3
镐|5
懿|1
苫|1
揆|1
覃|2
颢|1
焯|1
皙|1
皑|10
萋|2
跺|6
锥|3
哐|1
啷|1
膳|1
嗟|1
徜|3
徉|3
靛|1
嫉|1
妒|1
戳|2
渌|1
驿|2
镉|2
勺|15
憷|1
蕃|2
蓓|3
莘|3
熄|5
缨|2
蜷|1
袄|7
痔|1
舀|2
裳|1
枷|3
坳|2
醋|2
瘸|1
趾|2
袜|4
脓|1
癸|1
佤|3
萱|5
婿|4
嗑|1
疙|1
瘩|1
阉|1
嫖|1
绀|1
伢|1
惭|2
喋|4
瞎|3
娲|1
酥|1
煦|2
莆|3
酵|3
缸|3
礁|2
蚨|2
藻|6
菅|1
罄|1
锏|1
疵|4
狡|1
茗|5
赎|5
舷|2
陇|5
铱|2
佰|9
舵|4
谚|2
缶|2
喆|4
鹜|1
篪|1
腥|2
汹|5
荩|1
寮|4
拭|1
匕|1
濠|2
诘|1
耷|1
仄|1
赅|1
绊|4
浚|5
睽|4
嘤|2
镝|1
岫|2
炔|3
酮|4
醚|1
黏|3
泌|4
妊|1
娠|1
麝|1
窦|16
痊|1
哮|5
堇|1
龋|1
垢|4
龈|1
疡|1
鹊|3
驯|3
仨|1
踹|2
骝|3
苯|1
贲|2
匣|2
珙|2
蜥|2
觐|2
胚|6
脾|2
茔|1
芋|1
悌|2
羔|3
岔|1
浔|2
蹭|2
恻|1
冥|2
洙|8
珩|3
绂|1
钴|2
锌|2
晌|3
犀|2
磐|2
耆|2
劭|2
铷|1
苣|5
钨|1
氓|2
皓|4
猩|1
疟|1
犊|2
膺|1
婪|2
桠|2
崂|2
锨|2
荪|4
矾|1
秃|1
榴|2
谙|3
丫|1
莓|1
垧|1
绢|6
茸|8
铠|1
螃|1
祯|5
孪|2
霆|4
薰|3
铉|2
伉|2
俪|1
诃|3
蘅|3
掳|1
奄|2
笠|1
殇|1
沮|1
悚|1
滂|2
桎|3
梏|3
咆|4
泅|1
戟|2
蹂|1
躏|1
弩|2
翡|1
臀|1
篝|9
芰|1
撵|2
亵|2
邈|4
蓊|3
钳|4
髯|1
岿|1
涓|3
遛|1
匍|2
匐|2
谲|1
悻|2
岷|3
淞|2
逶|1
迤|1
叽|3
噜|1
抿|1
耒|1
陉|2
啖|1
檀|12
姣|1
揳|1
炀|1
糜|3
谆|4
刁|2
呱|1
饬|1
釜|1
荀|3
樵|3
颔|2
峥|1
煊|2
洵|1
椽|1
炯|5
灏|1
珣|1
骁|1
蠡|1
娣|3
荃|3
怿|1
婵|1
筠|1
泠|1
榘|1
冼|2
镛|3
笮|1
邬|1
晞|1
馥|2
颙|1
畲|3
孮|1
鎏|1
弭|1
樟|1
谟|2
骐|1
镗|1
欹|1
闰|1
卞|1
曜|1
谌|1
钜|1
佘|1
玑|2
昉|1
杲|1
琥|1
琮|2
霁|2
笙|2
淬|1
傈|1
僳|1
仡|1
佬|3
仫|1
邝|1
玮|1
闾|2
丞|1
芸|5
葳|1
沣|1
鲲|1
攫|1
喳|2
铆|1
媾|1
耦|1
楔|1
胰|4
弈|3
瘿|1
侔|1
芷|1
漉|2
绾|1
鸵|1
樨|1
讪|1
彷|1
徨|1
瓤|2
畛|1
芊|2
猬|1
爿|2
帚|2
镰|10
蹒|2
跚|2
铡|1
趸|2
缰|1
嚓|3
刈|1
砰|1
褴|2
褛|2
龇|1
诩|1
嗵|2
蔫|2
膘|2
捶|1
瞟|1
琉|2
埤|1
帖|3
嵇|1
戮|1
粕|1
靓|1
讫|1
鳏|3
峒|1
阕|1
肽|3
羟|1
珹|1
盔|1
晦|1
鲱|2
酪|2
囱|1
靴|2
肄|1
圻|5
皿|1
矸|1
濉|1
洮|3
坨|1
絮|2
唬|1
纫|1
喟|1
涮|1
粥|1
嘭|1
蔑|2
荚|2
绶|1
犄|1
旮|1
旯|1
诤|1
髌|1
梆|2
钏|1
咛|2
栈|5
瞌|2
蹶|1
阪|1
嫡|1
猕|1
忡|2
嵊|8
祉|3
咔|1
馗|1
惰|2
醛|6
蒽|1
旖|1
旎|1
缟|1
黛|1
孑|1
峦|1
藓|1
砀|1
啬|1
芗|1
柚|3
诲|4
憎|1
捻|1
咒|1
昵|1
碣|1
吮|1
篾|3
咝|2
颚|2
眈|2
笳|1
鹧|1
鸪|1
黝|2
逄|1
葭|1
塚|6
忐|1
忑|1
铚|1
潋|1
滟|1
婢|1
嗲|2
冮|1
鹑|2
鹗|1
鹬|1
鹨|1
仃|1
骧|1
锴|1
缄|1
蹙|1
崃|1
戛|1
蹿|2
噌|2
蘸|1
篙|2
糍|1
铳|1
擞|1
麒|1
咿|2
唷|1
蛰|1
懦|1
槁|1
蘖|1
醺|1
